Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
15/07/2014 10:20:50,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:21:36,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:21:51,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
15/07/2014 10:21:56,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:21:57,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:39:59,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:40:01,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
15/07/2014 10:40:04,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
15/07/2014 10:40:07,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:40:07,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:46:56,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:47:26,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:47:28,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:47:30,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
15/07/2014 10:47:32,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
15/07/2014 10:47:34,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
15/07/2014 10:47:37,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:47:37,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:47:48,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:47:50,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
15/07/2014 10:47:53,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
15/07/2014 10:47:55,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:47:57,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:48:27,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:48:29,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
15/07/2014 10:48:31,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
15/07/2014 10:48:34,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
15/07/2014 10:48:36,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:48:36,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:48:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:48:46,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
15/07/2014 10:48:48,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:48:50,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
15/07/2014 10:48:53,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
15/07/2014 10:48:55,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:48:57,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:49:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:50:30,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:50:32,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:50:34,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:50:36,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 10:50:38,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
15/07/2014 10:50:40,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:50:40,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:50:45,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:50:49,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
15/07/2014 10:50:52,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
15/07/2014 10:50:54,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
15/07/2014 10:50:56,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:50:58,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
15/07/2014 10:51:00,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
15/07/2014 10:51:02,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
15/07/2014 10:51:04,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:51:04,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:51:19,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:51:22,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:51:24,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
15/07/2014 10:51:26,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
15/07/2014 10:51:28,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:51:28,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:51:47,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:51:49,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:51:51,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:51:54,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
15/07/2014 10:51:56,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
15/07/2014 10:51:58,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
15/07/2014 10:52:00,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:52:09,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:52:11,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 10:52:13,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
15/07/2014 10:52:16,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:52:16,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:53:27,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:53:32,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:53:34,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 10:53:36,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:53:38,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
15/07/2014 10:53:40,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:53:42,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
15/07/2014 10:53:45,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
15/07/2014 10:53:47,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
15/07/2014 10:53:49,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:53:49,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:54:37,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:54:57,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:54:59,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:55:02,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:55:04,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:55:07,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:55:09,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 10:55:11,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
15/07/2014 10:55:13,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:55:14,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:56:17,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:56:19,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:56:21,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
15/07/2014 10:56:23,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
15/07/2014 10:56:25,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:56:25,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:56:29,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 10:56:31,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 10:56:33,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 10:56:36,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
15/07/2014 10:56:38,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 10:56:38,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 10:56:43,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
15/07/2014 10:56:45,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:03:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:03:41,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 11:03:47,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
15/07/2014 11:03:49,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:03:49,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:04:11,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:04:15,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
15/07/2014 11:04:17,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:04:18,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:04:43,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:04:55,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
15/07/2014 11:04:57,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:04:57,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:05:27,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:05:30,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
15/07/2014 11:05:34,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
15/07/2014 11:05:37,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:05:37,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:05:47,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:05:53,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
15/07/2014 11:05:57,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
15/07/2014 11:05:59,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:06:00,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:11:35,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:11:42,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 11:11:44,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 11:11:46,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
15/07/2014 11:11:48,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
15/07/2014 11:11:50,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:11:50,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:13:25,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:13:37,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
15/07/2014 11:13:39,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
15/07/2014 11:13:41,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
15/07/2014 11:13:43,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:13:43,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:14:29,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:14:31,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
15/07/2014 11:14:33,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 11:14:35,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
15/07/2014 11:14:37,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:14:37,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:24:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:24:53,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
15/07/2014 11:24:58,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
15/07/2014 11:25:00,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:25:00,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:25:43,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:25:53,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 11:25:59,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:25:59,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:27:38,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:27:54,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
15/07/2014 11:27:57,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
15/07/2014 11:27:59,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:28:00,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:28:31,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:28:54,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 11:28:58,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
15/07/2014 11:29:00,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:29:00,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:29:47,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:29:55,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
15/07/2014 11:29:58,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
15/07/2014 11:30:00,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
15/07/2014 11:30:02,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:30:08,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
15/07/2014 11:30:10,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
15/07/2014 11:30:12,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
15/07/2014 11:30:14,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
15/07/2014 11:30:16,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
15/07/2014 11:30:19,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
15/07/2014 11:30:19,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
15/07/2014 11:31:31,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
